mata_pelajaran,jam_belajar,nilai_ujian_sebelumnya,jam_tidur,tingkat_ekonomi,tingkat_motivasi,pertemanan,nilai_ujian_rendah_flag,nilai_akhir
Matematika,5.124973537563025,71.8456703954899,8.35925294485392,5,4,2,0,78.00698886649955
Bahasa,4.962104455879423,47.44029160267639,7.8452006590033205,5,3,2,0,54.024922163941355
Matematika,6.70638613235374,81.76117284389008,6.853988861553556,5,3,3,0,90.8260734201478
Bahasa,6.0496711189533166,93.6808361095478,7.262350122364558,4,5,4,0,100.0
IPA,2.7033784249691126,78.92877808254859,8.734765278560182,5,5,5,0,84.4450371293097
IPA,4.089531650504777,67.6696398848134,6.987338297275547,4,3,1,0,75.67327539133689
Seni,8.787908647037057,77.44834802089453,4.0,5,4,5,0,84.18832550441059
Bahasa,5.650890376552933,70.22171412749316,4.0,4,2,4,0,71.91757259485408
Agama,2.987133385656459,90.93327874715601,9.008103852171732,5,5,3,0,97.01932067240362
IPS,4.61630843237589,74.55761039408563,7.889947224691735,1,5,3,0,81.02438910590551
Seni,1.4348254668940208,82.23161686001953,8.70390319876132,3,1,3,0,82.84583826494175
Agama,1.2849559310215084,88.40731487306061,9.22962377113922,5,5,2,0,90.8065980750639
IPA,6.964542470743233,82.30802243376169,9.142676773487164,1,1,2,0,84.08589152786118
Bahasa,4.9910566611411875,72.43554078519492,4.886068902659573,3,3,2,0,74.74276806303543
Seni,6.037753767727713,48.84637820577541,6.6973370802408,2,4,5,0,57.58240874932405
Bahasa,7.315769823168347,78.10409135741689,5.67235636403047,5,1,1,0,83.21472065195024
IPA,5.678947715503942,85.450880667644,7.244967093967351,2,1,3,0,92.4899452348647
Seni,6.466204123554867,47.44570588740609,4.96784491633769,3,2,3,0,51.88605977165618
IPA,5.514618208273464,77.79560216586492,7.0644413574268885,3,3,5,0,84.3421330024467
Matematika,7.5727961716609276,71.66028784410912,4.416244068138511,5,1,1,0,73.41860232673311
IPA,8.546894678803737,37.53448007232595,6.479315404886888,1,1,1,0,42.30706426392737
Bahasa,5.3991413790361795,76.51270630548792,9.187619550953944,5,3,5,0,81.47355086678594
IPS,5.315271930545971,92.24473511015461,5.976751282891379,1,5,3,0,97.54313337650866
IPA,5.640320023459961,71.94231742517937,5.961041533258079,5,4,4,0,81.2041206211121
Agama,4.788949343869342,40.3466452192194,7.188829966315889,1,3,4,0,47.425974962582174
IPS,4.199439041980622,76.880941659056,7.27309260443249,4,2,1,0,82.076835792945
Matematika,7.096672188561477,87.95880976359201,7.470774387904095,1,2,1,0,92.78770964268506
Seni,4.202140610000647,58.71479571461094,5.807430742126457,1,4,3,0,63.86666071603456
Seni,4.086790444878463,67.89690221962691,6.097929636000299,3,2,1,0,72.78610992239557
IPS,6.796740508381242,65.95195105517143,7.10248537579065,2,3,5,0,75.0509917044491
Seni,6.950219181034749,72.84290857511029,8.475326273742061,5,5,4,0,81.41788937058278
IPA,9.666943071793847,65.48645037518686,5.904541232640556,3,2,4,0,72.57341186752988
IPS,7.439327701884839,91.27643751398081,6.704347574218682,2,3,1,0,99.24408008985034
Bahasa,6.6540552016616115,90.89532775281543,4.096929688329724,3,2,5,0,93.7034898362963
IPA,6.942688457472778,61.96732210529208,6.345595748070156,3,1,1,0,65.78452732486396
IPA,4.704232787952699,91.26449131833581,7.302361031125099,5,1,1,0,95.92837338919101
IPA,6.124430073796786,46.30254886467169,8.305610963473962,4,5,5,0,56.24865188096006
Bahasa,6.2192838650008735,58.867990412886854,5.8207215686690486,3,1,5,0,64.55599557050607
Matematika,3.9158559469207934,80.38628265358254,7.257541223440955,5,1,2,0,86.45808402407314
Agama,4.902111194113495,72.36213845109586,7.4074414870788985,1,2,4,0,78.40728204356849
Seni,6.904784812730942,73.21888064451215,4.311951483927364,2,2,1,0,73.15824363817262
IPS,4.96298144097153,76.7242155805344,5.114414530746094,5,4,3,0,80.97634095737725
Matematika,6.223143100599515,63.798979529907804,7.753645260609714,4,5,1,0,72.07751375944189
IPS,6.793594965210601,89.85481054491866,7.090771384046195,5,1,1,0,97.68872626817301
Seni,6.700286798316414,81.49927124003727,7.14244130630349,5,4,3,0,91.74253663005032
Bahasa,8.461300603363963,69.55270129423148,5.605647970844021,1,2,4,0,74.38671428859607
IPA,3.837436995747189,85.00068123118436,4.827938051886394,2,4,2,0,90.96469490609324
IPA,8.285037212972869,77.95224498300612,7.718151324853832,2,1,5,0,84.3698023156305
Bahasa,5.948552572205583,67.47696680213754,7.250885878002076,4,4,2,0,76.35059302260088
Matematika,6.668096096950198,66.83580036054539,4.089155144134754,2,3,1,0,68.2138677311027
Matematika,6.393903439643931,53.88291069885166,6.851744728662555,1,5,1,0,63.17293252323752
IPS,6.292707370320397,61.94084219686144,9.671486218955295,4,1,3,0,64.04971077171655
Bahasa,3.7252579640576697,68.34137974979666,7.899615391310878,1,3,3,0,72.86007703444469
Matematika,6.594571318320837,72.3813093490214,5.656899508963827,1,4,1,0,76.69899810822591
Bahasa,2.1223371632643895,57.46174661435727,7.250260169274909,5,1,2,0,62.58549416409806
Seni,9.190532112875195,71.72956360747234,6.691318344578118,5,4,2,0,82.0769873411427
IPA,5.763639099889176,62.992007276892934,9.469539596624921,5,5,4,0,68.75093571612422
IPA,7.319941333282962,60.426881402892576,5.3117107125060095,3,5,1,0,67.38100317680733
IPA,6.3636347165943485,78.89327245790912,8.949274162768845,1,2,5,0,82.6197157530496
Bahasa,5.073170017932686,73.70793510810522,5.209524726766967,2,3,5,0,78.59214806464007
Bahasa,3.9185008701235944,69.10666299610666,7.500765882305325,4,5,2,0,80.39906672074248
IPS,3.539325531976224,78.77823948193918,7.9676633330647535,3,3,3,0,84.45514229003517
IPA,6.55873302875562,51.87368751081718,8.730769343960239,5,4,3,0,58.68794310883564
IPS,6.453984230097593,53.08817493413993,8.152513422465331,3,3,2,0,58.446289757379205
IPA,6.116896967745923,65.0469275338406,4.713567614327909,3,1,4,0,66.95753012248603
IPS,4.764467600307452,68.44965227921956,7.001733053803734,1,2,1,0,73.26354886319974
IPS,5.826471830211142,81.46450403445897,7.766819580959656,1,3,5,0,89.45450266242085
Seni,4.154293203318563,60.58392034391882,8.62948028328966,2,3,2,0,63.068058030499685
IPS,3.6383546452560847,60.90192555858778,5.304191366535391,4,5,3,0,66.8177688564975
Bahasa,4.44535046871614,86.33434029194171,5.591333625304108,4,1,1,0,90.72992199486202
IPS,4.533339345488574,53.75141108191427,4.804706756898295,5,5,5,0,61.52990514897982
IPA,7.928405262364956,85.23767300475983,6.999466952837445,2,3,4,0,93.79765584077626
IPS,2.2699399041923756,70.13032193757455,7.40572649200519,4,4,2,0,78.89492189883413
Matematika,4.933938182026523,58.32755897975233,7.531793932570537,3,5,1,0,64.6316038691665
Agama,6.264692765484207,53.55891236363102,6.601203019188987,3,5,5,0,63.67362986774764
IPA,8.97106901566876,67.19779275172331,6.83035061040944,4,1,4,0,75.42562884351312
Matematika,3.7851315478429104,79.78941634049278,6.84204622189028,3,5,3,0,89.27985867115696
IPA,2.7681645855075208,69.79420937132103,6.651103884386155,3,5,1,0,76.47170754058654
Bahasa,6.445997316076849,83.75958242100114,4.24725674845865,5,2,2,0,85.93830289415104
Agama,5.329716020945261,83.32876582106223,5.5651145496412715,3,3,5,0,88.7418195761494
Agama,4.5584038337334425,82.08049152431106,7.80650342194267,4,1,3,0,86.30487086182598
Bahasa,5.875255787596262,82.71835741678878,6.333192662219777,1,5,3,0,92.9291969528537
Agama,6.723688414119996,61.99792382216485,6.24874880649189,3,3,5,0,71.40399745973532
Bahasa,6.474079939277534,81.71937093295544,8.899451814203353,4,1,5,0,84.4837971766527
Matematika,5.603453328441251,100.0,8.612987085638942,3,5,5,0,100.0
Seni,7.633610944568392,84.66020437721356,5.9043728730044185,2,4,1,0,89.6153029412199
IPA,5.394790470528555,64.18434130372569,9.236674635783809,5,2,2,0,66.95538992990195
Bahasa,5.086241769941298,61.300148470644025,6.706560360686738,1,1,3,0,65.40555574165731
IPA,6.427783404186257,71.70881115797698,8.19989100835598,3,4,4,0,78.41503987702589
Matematika,2.4789407541121364,81.56106246628721,6.948146182910854,4,1,5,0,86.05678901488909
Seni,6.231510579290233,72.67991249094361,6.040278770364801,1,1,2,0,75.62673835050052
Matematika,4.393562136450883,53.39210567192036,8.202793093850671,3,2,4,0,56.69233396837375
Agama,2.3400292181239704,81.37010255250206,5.646768774607333,2,4,1,0,85.42714129330052
IPA,5.850368959923232,84.07316647390108,6.764114762011491,4,5,3,0,94.55693277382647
Seni,4.083454985412419,56.83336197697131,6.995719600814061,5,3,2,0,63.105055912249476
Agama,1.7710314227401014,84.412362603837,6.421879470387593,3,4,2,0,90.60303461372321
Seni,3.257720101834506,71.82185666326629,4.960442795646507,4,1,3,0,72.18671057246624
Agama,8.379302634407425,77.3107072197225,7.759930091305397,3,4,3,0,86.40923645010716
Matematika,3.88660906225145,77.56603362012699,8.38098912243297,5,3,5,0,82.57756680613889
Bahasa,5.645936770143729,74.32084458379639,7.2463015858829385,2,4,3,0,83.75923039633915
IPA,2.8317428647124046,64.01299000644501,5.858924111135524,5,3,2,0,69.40710323222446
IPS,9.201857194503539,77.49985436022281,10.0,5,2,5,0,82.55083793330706
IPS,5.138673616944976,70.69102706531316,6.653372457263182,5,1,3,0,75.40551735960979
Matematika,3.631892437797638,74.94245768414761,6.627706907437742,1,5,4,0,82.57550478319853
IPA,6.770188639756722,65.90755180861858,4.0,4,4,4,0,71.2409109491951
IPA,9.10039878410003,75.92695689736955,5.138523160101352,3,2,3,0,83.82851745581652
Matematika,4.183481298533373,69.99292441877603,8.74077815439946,2,4,2,0,75.12826295986787
IPA,3.5919104729790456,54.96619536075208,10.0,3,2,5,0,57.103889239651124
Bahasa,9.590321344107032,78.05375238281823,8.928747008430976,1,3,5,0,84.63665715541383
Matematika,4.754643912480772,86.20520847588828,5.437010207717194,2,2,5,0,88.82886096429505
Bahasa,4.526795192433938,76.16012678713396,7.714135728053865,1,3,1,0,80.6387290228176
IPA,0.7112396991887193,67.44191649371675,6.416680376686401,3,2,3,0,72.63691124305477
Matematika,4.932672511715081,76.12637811575398,6.462525645720713,2,4,1,0,82.77458797912995
IPA,2.2881083242417493,60.10196263398533,5.047209938371878,3,5,1,0,65.27183215167294
Matematika,3.8798137657036484,82.04184978903886,7.779227916789727,4,1,4,0,86.11325161882863
IPA,0.9713967323517592,83.41125485332863,5.097159605494465,1,5,5,0,86.69087337865321
Bahasa,7.470296990741458,69.62330429000366,4.0,4,2,1,0,70.13644590402599
Bahasa,2.0667784949153067,72.03004614534001,6.385973980075569,4,3,2,0,79.13438079683107
IPA,1.1184987147687595,54.998974788165015,4.0,3,4,3,0,54.86838485062601
Matematika,3.183565608964676,78.92160368709327,5.787952846022135,3,1,2,0,81.0389302362579
IPS,7.494672932805267,66.81498851281684,7.899432942843763,5,1,5,0,73.34596835917802
Bahasa,4.110013800931576,32.15072610692448,8.697661333608579,5,4,4,0,38.253466681971716
Bahasa,4.377482370088855,71.96588444021425,7.956418127282139,2,2,2,0,74.59062821377488
Agama,5.956897720858591,68.62192405127158,6.653857248405674,3,1,2,0,72.92924096331438
IPS,4.696683676768592,55.122919681890664,6.1838248301453325,1,4,1,0,59.969570175794
IPA,7.475917642416335,84.87402557812901,5.6101598060351385,3,2,2,0,90.82051214223064
Matematika,4.520739664738786,63.80132044795916,9.229597029545975,3,4,4,0,68.67859096249887
Agama,4.553503510203257,59.33314685331917,5.111901164172645,4,1,2,0,60.474388224918684
IPA,9.528386567661798,86.84595650376228,7.186361843414546,4,5,2,0,100.0
Seni,5.110330798407908,76.3472780946934,7.890272273231916,5,1,5,0,81.50775007580062
Bahasa,5.461141283532959,55.6327424693693,4.021975522956624,2,1,4,0,54.1828125298286
Seni,4.579148544881536,70.11451208826819,4.0,2,5,2,0,72.0419683870453
Bahasa,0.14353103742580764,58.53501446679151,7.886903182485668,3,2,5,0,62.17572139988853
Bahasa,6.745740689877982,51.440177107301906,4.817350117928034,1,4,3,0,55.00114914540311
Seni,8.32106507481572,50.34842175121585,7.464321869824359,4,2,2,0,59.103067554339084
Seni,7.511430633881634,80.55939329045626,5.6865848435099275,1,2,2,0,82.84596525650126
IPA,3.883836791372265,58.38937974451294,7.401417295230425,4,4,5,0,67.69926864620713
Agama,4.653585552357875,55.55059216963311,7.604771282251297,3,2,5,0,60.78963068034216
Agama,5.698374455709435,66.90912132906207,8.507453586379574,2,3,5,0,73.35593783369438
Seni,5.627870689930703,100.0,7.664574174024714,3,1,2,0,100.0
IPA,6.361939513891047,77.30831798554908,7.336774352874138,4,3,1,0,85.44697843326291
Agama,5.4061227097926965,82.61433328575531,9.60925864408515,2,4,1,0,86.38912625587409
IPA,4.277344293272473,56.08906148619201,5.534333829274628,1,5,5,0,61.41448768506732
IPA,5.273891217275539,76.7197023894467,7.078558729853751,1,5,1,0,84.49773411946664
Bahasa,6.997570496582836,70.23042702406812,8.365652764487809,5,4,3,0,77.60286452383774
Agama,10.0,59.75008270724249,4.0,1,4,1,0,64.20552471819224
Agama,4.002117537017648,67.03578897445762,9.28738272821739,5,2,1,0,70.0733933601299
Bahasa,5.45240912464814,60.6624133095296,6.7506963040823535,2,1,2,0,63.028575929593885
Seni,4.2734375434430785,72.27777126974422,7.643469169081006,3,3,1,0,78.05145850974849
Bahasa,5.615103220730134,67.05137178681493,6.260219446147104,3,4,5,0,75.19865250506157
Agama,6.951305277576211,60.69864788105092,7.660325297040463,2,5,2,0,69.40760843422731
Agama,4.583752528579415,66.60163123665211,7.398121630117336,2,1,1,0,71.50419410410726
Seni,0.907935328965201,83.29590846392671,5.313658877845327,4,1,3,0,84.57480701172604
Bahasa,7.05714744670173,52.943020735818024,6.340257572668444,1,2,2,0,57.2466848060891
Matematika,5.260838215018624,62.047184612889914,7.7542811127818165,1,5,2,0,69.21605341114329
Matematika,4.315935945069319,75.13894442616112,9.206002254257019,1,1,2,0,76.79697096027084
Seni,3.8694249487720267,61.17597395783403,6.436044332157826,5,5,1,0,70.17615558420013
Bahasa,5.622409624889733,88.9899685956369,5.0633035546106235,1,3,5,0,91.69446987754976
Bahasa,3.6082538588345905,87.35120243918288,7.529765746133595,4,5,4,0,95.4149529548003
IPA,3.841985920276157,88.1478929646936,6.548562824992323,3,1,4,0,93.12282849383843
Agama,2.502762726791649,79.84244785949627,8.203815325815839,3,5,4,0,85.5416455668916
IPS,3.6352737596174958,84.65478397558496,5.881342887374988,5,5,1,0,90.95578587830492
Seni,6.261727517675043,70.35822613573805,4.9587450316685775,4,5,3,0,77.55554740736969
IPS,2.2376598820791243,61.520534553069396,9.354010855805067,2,1,2,0,61.60430734138391
IPS,7.304134686664048,62.38685888444832,6.2899327566270555,3,3,2,0,68.91958413953793
Seni,2.6420934943199135,46.73295173723882,5.641493562278942,4,5,5,0,52.75951402591809
Bahasa,5.299871627618017,64.75943260888624,5.9740723550211365,2,3,2,0,69.44542992532477
Seni,5.969897615202879,65.65023112252148,9.11550332538841,5,1,5,0,69.4148324026235
IPS,6.6492839071994245,67.44320540545982,10.0,1,4,1,0,70.28628823333256
Agama,6.64978385696567,100.0,5.815489716220211,4,5,4,0,100.0
Agama,4.831946286048625,59.1177858471513,6.707838820700452,3,3,5,0,66.34963966133665
Agama,4.656896721903431,66.709980224987,7.48272210561859,5,5,5,0,77.26980318011518
Bahasa,6.193068662983469,100.0,4.205313238545222,4,2,2,0,100.0
Matematika,5.55605460667886,59.67863787376236,6.23379198683034,5,2,1,0,65.37559187838364
Seni,4.30835715385791,54.55899940514387,9.835103722175512,2,1,4,0,53.31760472626955
Agama,5.741945116937232,67.13772139371329,6.512049194879633,4,3,1,0,72.88865285621048
Seni,4.665744296868006,59.63264695200027,8.89565740291233,1,3,4,0,64.01767474627387
Agama,3.79892918267781,86.38520711666155,6.898365810658722,2,5,3,0,93.71717283594977
Bahasa,4.2433189590960065,72.25758275315835,4.0,1,2,1,0,72.1978732766959
Matematika,5.972837663698562,53.59581810225235,8.488077819407202,5,5,3,0,64.05151065485964
Matematika,3.143824769877451,74.7892224670794,6.477570656679243,1,5,4,0,80.9587779303734
Agama,7.212671386961995,72.90852705572209,9.147658583553849,2,1,5,0,75.68952718223322
Bahasa,3.8854528272722595,49.40180932895909,7.303169168139974,2,4,3,0,56.879814936781145
IPA,0.48021565218804874,76.690854162638,7.0095317612052215,2,1,4,0,81.31807050869287
Seni,6.105084634129431,77.49054417907031,7.706572272926824,5,1,4,0,84.47075726900145
Seni,0.0,49.808244557244805,7.569869550828566,3,1,3,0,52.123600509192464
IPS,2.9761618724453074,51.82442210711095,4.398715140825003,5,5,1,0,55.892700086334976
Bahasa,9.84491284584248,64.7490784145508,8.591292335674265,2,5,5,0,73.13862391887633
IPS,7.119986238807965,60.66892413390103,6.9505408302914065,5,5,4,0,73.76574004515138
Agama,6.954751517108827,78.94632621570024,7.0406979666202085,4,5,1,0,90.29104852299257
IPS,2.762361431981672,63.50889207016903,7.627232595177618,4,2,4,0,69.83702984572798
Matematika,4.62673900787372,67.36017714151578,8.35617300417841,3,3,4,0,72.44556082676256
Seni,7.4828599037544645,54.12256285606714,8.582642876075116,5,2,4,0,60.76322345066533
IPS,6.279275148230678,84.22767703329086,7.998772206581523,5,3,1,0,91.9030554228223
Matematika,7.271713889958216,58.60723073317219,4.380945588472333,4,5,2,0,63.39184718484228
Bahasa,8.56307026243529,54.52319703714245,6.893562399563993,2,2,5,0,64.3865983549491
IPS,6.320219751399804,70.77561772287635,5.595965148015926,1,3,5,0,76.79557263760427
Agama,2.538632235799213,86.10462231065219,7.268849449606026,2,4,2,0,91.11134360081253
Agama,6.1967637551602355,76.79461982568309,6.701962510628998,3,1,4,0,81.73834529238634
Agama,4.528938334278251,61.53112910662386,10.0,1,3,2,0,62.179230971985746
Seni,2.418280334806315,63.92344608566019,4.955162503973564,2,2,3,0,67.20696342910023
IPS,6.789115535153015,49.75866538277546,7.015171072730994,5,2,3,0,58.43324138901967
Bahasa,7.40414568994733,98.87191891399137,7.1697085807138174,5,4,1,0,100.0
IPS,4.812200892849591,93.27583716903926,6.300364959828436,4,3,1,0,99.34422855563383
Seni,5.640952304520933,74.32592395735524,6.965454794654745,5,1,3,0,81.55442942954323
Matematika,0.854662099371998,69.81813178859308,10.0,5,2,2,0,70.32701719149817
Seni,7.247546216697207,53.108079524948955,7.543713551297159,3,5,1,0,63.63066760254387
Agama,6.5865226794559275,67.81221677929071,9.26758102596078,1,5,2,0,71.9331011728386
Matematika,5.500447828240013,83.36764239842405,6.2950580895870925,2,3,1,0,88.83386066899396
Agama,2.495100847632619,80.93961468780392,8.158468649983757,2,4,5,0,85.51772604019425
IPA,1.7112511175257215,63.24100245017697,5.783801969690457,3,1,2,0,65.1152011322304
Seni,9.053150827222535,82.01108540711719,5.691961323587449,1,3,3,0,88.51303411211997
Seni,3.0008589754265764,87.35628638540791,4.327774772764901,5,3,3,0,88.9502986880378
Bahasa,5.2683682845802124,70.51868922293927,5.400981651111257,3,1,1,0,72.75897548816113
IPS,3.062615324520941,84.72800108329977,7.083963040034417,5,2,2,0,92.22914886279618
Matematika,0.4221826226912224,94.75492370800498,9.31904784084795,2,5,4,0,97.76530601935022
Matematika,5.896013999308005,98.72924158701991,6.825331404940366,3,2,3,0,100.0
Bahasa,6.2077211976675315,60.99372666842643,7.348241365280708,3,4,3,0,70.12198698148214
Bahasa,1.6624059552651764,76.65065566476335,8.718495104545227,3,1,2,0,76.64555626097858
IPS,7.216570440888938,80.55073927905175,6.514546945553157,2,2,2,0,86.96959502771368
